epoch,loss_d,loss_g,num_nodes,mun_edeges
111,-0.40193004644614583,0.40193004644614583,17.606382978723403,24.638297872340427
112,-0.39734423778792644,0.39734423778792644,18.4468085106383,32.20744680851064
113,-0.3512824383029278,0.3512824383029278,18.04255319148936,32.340425531914896
114,-0.2654060309237622,0.2654060309237622,15.186170212765957,28.78191489361702
115,-0.23913315540932595,0.23913315540932595,13.888297872340425,25.44148936170213
116,-0.3311095523073318,0.3311095523073318,11.648936170212766,33.48936170212766
117,-0.37147485948306447,0.37147485948306447,11.952127659574469,21.26063829787234
118,-0.396767961218002,0.396767961218002,12.388297872340425,24.22340425531915
119,-0.34193944178046065,0.34193944178046065,12.835106382978724,12.74468085106383
120,-0.3837065154567678,0.3837065154567678,12.21808510638298,17.920212765957448
121,-0.3226742367161081,0.3226742367161081,12.601063829787234,25.98936170212766
122,-0.3305502803005437,0.3305502803005437,11.861702127659575,13.26595744680851
123,-0.31439225153720124,0.31439225153720124,11.547872340425531,14.75531914893617
124,-0.30533594305210926,0.30533594305210926,12.26595744680851,7.457446808510638
125,-0.2861984395124811,0.2861984395124811,10.356382978723405,9.803191489361701
126,-0.3306402485579886,0.3306402485579886,11.648936170212766,7.138297872340425
127,-0.3021105214002285,0.3021105214002285,12.058510638297872,16.03191489361702
128,-0.3223442683353069,0.3223442683353069,13.925531914893616,14.308510638297872
129,-0.3142054961558352,0.3142054961558352,11.053191489361701,13.01063829787234
130,-0.34170095123192096,0.34170095123192096,11.627659574468085,5.9361702127659575
131,-0.3840636488922099,0.3840636488922099,11.627659574468085,4.23404255319149
132,-0.3563009192176322,0.3563009192176322,11.48404255319149,5.127659574468085
133,-0.3824685756513413,0.3824685756513413,13.351063829787234,6.4361702127659575
134,-0.3787752608669565,0.3787752608669565,10.047872340425531,8.595744680851064
135,-0.3798459384669649,0.3798459384669649,10.335106382978724,5.49468085106383
136,-0.39849358353208986,0.39849358353208986,12.920212765957446,8.946808510638299
137,-0.4050195199695039,0.4050195199695039,12.77659574468085,5.718085106382978
138,-0.26445917626644705,0.26445917626644705,12.058510638297872,6.537234042553192
139,-0.2980554707823916,0.2980554707823916,11.436170212765957,9.069148936170214
140,-0.2862266222847269,0.2862266222847269,13.207446808510639,7.675531914893617
141,-0.2690735510055055,0.2690735510055055,11.53191489361702,7.898936170212766
142,-0.31957484306173123,0.31957484306173123,12.202127659574469,5.952127659574468
143,-0.33670134572906696,0.33670134572906696,11.579787234042554,7.526595744680851
144,-0.3656059669211824,0.3656059669211824,13.686170212765957,7.819148936170213
145,-0.4081509661801318,0.4081509661801318,16.574468085106382,15.00531914893617
146,-0.4043610550146154,0.4043610550146154,14.946808510638299,7.191489361702128
147,-0.4038702333544163,0.4038702333544163,16.70212765957447,21.30851063829787
148,-0.3899407878201059,0.3899407878201059,15.22340425531915,16.122340425531913
149,-0.4278947796593321,0.4278947796593321,16.601063829787233,11.26063829787234
150,-0.4376474756826746,0.4376474756826746,15.98936170212766,9.52659574468085
151,-0.4520034791624292,0.4520034791624292,14.547872340425531,21.898936170212767
152,-0.4805698163331823,0.4805698163331823,15.26063829787234,13.96808510638298
153,-0.494271622693285,0.494271622693285,15.72872340425532,25.404255319148938
154,-0.5165914160774109,0.5165914160774109,18.090425531914892,28.861702127659573
155,-0.5298673637369846,0.5298673637369846,16.79787234042553,34.0531914893617
156,-0.6045305908835948,0.6045305908835948,17.97340425531915,34.37234042553192
157,-0.5888729555175659,0.5888729555175659,16.45744680851064,25.643617021276597
158,-0.5897423729617545,0.5897423729617545,17.824468085106382,42.388297872340424
159,-0.6003401353955269,0.6003401353955269,15.962765957446809,35.84574468085106
160,-0.6184997576031279,0.6184997576031279,18.96808510638298,48.09574468085106
161,-0.5990846753120422,0.5990846753120422,18.97872340425532,43.13297872340426
162,-0.5876085471282614,0.5876085471282614,17.611702127659573,65.68085106382979
163,-0.542533850416224,0.542533850416224,19.96276595744681,55.026595744680854
164,-0.5880993425529054,0.5880993425529054,18.47340425531915,61.276595744680854
165,-0.5664045379516927,0.5664045379516927,18.47340425531915,89.76063829787235
166,-0.6088423145578262,0.6088423145578262,19.04787234042553,82.59574468085107
167,-0.6127023262546417,0.6127023262546417,18.94148936170213,99.3936170212766
168,-0.6074312614633682,0.6074312614633682,17.46808510638298,131.80851063829786
169,-0.660238042632316,0.660238042632316,16.77127659574468,125.78191489361703
170,-0.8176663183468453,0.8176663183468453,13.75,83.26595744680851
171,-0.6704015596274365,0.6704015596274365,14.196808510638299,93.11702127659575
172,-0.7844638812573667,0.7844638812573667,12.851063829787234,83.2872340425532
173,-0.7186964127294561,0.7186964127294561,10.28191489361702,52.159574468085104
174,-0.6696509320209635,0.6696509320209635,12.01595744680851,67.01063829787235
175,-0.5121432655352227,0.5121432655352227,12.74468085106383,50.23936170212766
176,-0.4378513848369426,0.4378513848369426,13.49468085106383,54.73936170212766
177,-0.509122538281248,0.509122538281248,14.058510638297872,47.430851063829785
178,-0.8416031331140944,0.8416031331140944,13.835106382978724,28.75
179,-0.7660887774000776,0.7660887774000776,13.388297872340425,52.59574468085106
180,-0.7024500660122709,0.7024500660122709,14.414893617021276,44.829787234042556
181,-0.6980952980353478,0.6980952980353478,13.164893617021276,53.37234042553192
182,-0.6824489578287652,0.6824489578287652,12.73404255319149,41.148936170212764
183,-0.5119790774076542,0.5119790774076542,11.404255319148936,34.287234042553195
184,-0.5221406148469194,0.5221406148469194,12.111702127659575,44.16489361702128
185,-0.4754159520281122,0.4754159520281122,10.941489361702128,39.33510638297872
186,-0.4407592406298252,0.4407592406298252,13.73936170212766,41.07446808510638
187,-0.4652588592564806,0.4652588592564806,13.579787234042554,52.255319148936174
188,-0.4703022170257061,0.4703022170257061,12.23936170212766,32.95744680851064
189,-0.45828222752885617,0.45828222752885617,12.946808510638299,38.734042553191486
190,-0.39122289197242005,0.39122289197242005,12.563829787234043,28.164893617021278
191,-0.4298595060059365,0.4298595060059365,11.595744680851064,41.398936170212764
192,-0.41743081300816637,0.41743081300816637,11.26595744680851,35.441489361702125
193,-0.37890025640421726,0.37890025640421726,12.457446808510639,39.244680851063826
194,-0.40137314035537397,0.40137314035537397,11.867021276595745,34.723404255319146
195,-0.38907887865888313,0.38907887865888313,9.73404255319149,30.20212765957447
196,-0.38157627414515677,0.38157627414515677,11.617021276595745,33.77127659574468
197,-0.35843640502463,0.35843640502463,10.52659574468085,34.670212765957444
198,-0.3914392240186955,0.3914392240186955,11.824468085106384,27.03723404255319
199,-0.4067543824302389,0.4067543824302389,10.686170212765957,33.420212765957444
200,-0.33812153608875073,0.33812153608875073,13.148936170212766,35.648936170212764
201,-0.32390397485900435,0.32390397485900435,10.601063829787234,47.090425531914896
202,-0.2931754731751503,0.2931754731751503,12.01063829787234,39.005319148936174
203,-0.22655491546747533,0.22655491546747533,10.042553191489361,43.170212765957444
204,-0.19404281152689712,0.19404281152689712,10.632978723404255,52.787234042553195
205,-0.25348430412246825,0.25348430412246825,10.787234042553191,45.21808510638298
206,-0.3291176946714838,0.3291176946714838,8.835106382978724,27.73936170212766
207,-0.3293729098711876,0.3293729098711876,8.430851063829786,24.48936170212766
208,-0.30051243432024694,0.30051243432024694,6.414893617021277,21.53191489361702
209,-0.1786682849868815,0.1786682849868815,6.537234042553192,20.45744680851064
210,-0.23652036194788648,0.23652036194788648,6.2287234042553195,17.409574468085108
211,-0.21478647207643123,0.21478647207643123,5.824468085106383,14.72872340425532
212,-0.33491690092264337,0.33491690092264337,4.308510638297872,7.861702127659575
213,-0.2657118911280277,0.2657118911280277,4.095744680851064,6.675531914893617
214,-0.26746957138814825,0.26746957138814825,4.074468085106383,6.973404255319149
215,-0.37668397055661423,0.37668397055661423,3.526595744680851,5.345744680851064
216,-0.3848250213455647,0.3848250213455647,3.5691489361702127,5.835106382978723
217,-0.398231279897563,0.398231279897563,3.382978723404255,5.292553191489362
218,-0.3937434860842025,0.3937434860842025,3.3404255319148937,5.047872340425532
219,-0.3213464188330034,0.3213464188330034,3.345744680851064,4.702127659574468
220,-0.22874173750863114,0.22874173750863114,3.1914893617021276,3.74468085106383
221,-0.280989497999086,0.280989497999086,2.9574468085106385,2.6914893617021276
222,-0.2784940718494831,0.2784940718494831,2.856382978723404,2.345744680851064
223,-0.32452366491185225,0.32452366491185225,2.877659574468085,2.3882978723404253
224,-0.3335609374607497,0.3335609374607497,2.7180851063829787,1.9042553191489362
225,-0.34944277510364,0.34944277510364,2.7819148936170213,1.7180851063829787
226,-0.3602210833354199,0.3602210833354199,2.734042553191489,1.6595744680851063
227,-0.43530054295316656,0.43530054295316656,2.702127659574468,1.7234042553191489
228,-0.21640769130689033,0.21640769130689033,2.925531914893617,1.9734042553191489
229,-0.2976582613080106,0.2976582613080106,2.765957446808511,1.4840425531914894
230,-0.20756087024161157,0.20756087024161157,2.893617021276596,1.5957446808510638
231,-0.13384055853524107,0.13384055853524107,2.9893617021276597,1.3829787234042554
232,-3994.767951941157,3994.767951941157,10.446808510638299,1.3936170212765957
233,-2724.732155880316,2724.732155880316,13.340425531914894,1.4308510638297873
234,-2.9362871256914547,2.9362871256914547,10.787234042553191,1.3829787234042554
235,-2.889837337221871,2.889837337221871,12.388297872340425,1.4202127659574468
236,-3.209863192382011,3.209863192382011,11.27659574468085,1.377659574468085
